index,S:all,I1:all,I2:all,R1:all,R2:all,S1:all,S2:all,I12:all,I21:all,beta:all,psi:all,i:all,gamma:all,alpha:all,e:all,d:all,sto:all,rep:MadeiraMildCases__ecdc__inc,rep:MadeiraSevereCases__ecdc__inc,phi:all,log_like
1436,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1437,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1438,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1439,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1440,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1441,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1442,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1443,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1444,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1445,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1446,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1447,0.977294,2.43233e-10,0.000487615,4.36006e-08,0.00926833,1.94949e-08,0.000168733,0,0,9.64729,0.923336,1.2298e-13,2.15335,304.045,0.599956,-0.789188,0.1,0.932374,0.937161,0.1,223.981
1448,0.965576,2.60872e-10,0.000642186,1.59762e-08,0.0156427,1.02855e-08,0.000134638,0,0,12.6666,0.719467,7.36074e-13,1.60479,312.125,0.599954,-0.796641,0.1,0.71488,0.913632,0.1,222.473
1449,0.965576,2.60872e-10,0.000642186,1.59762e-08,0.0156427,1.02855e-08,0.000134638,0,0,12.6666,0.719467,7.36074e-13,1.60479,312.125,0.599954,-0.796641,0.1,0.71488,0.913632,0.1,222.473
1450,0.965576,2.60872e-10,0.000642186,1.59762e-08,0.0156427,1.02855e-08,0.000134638,0,0,12.6666,0.719467,7.36074e-13,1.60479,312.125,0.599954,-0.796641,0.1,0.71488,0.913632,0.1,222.473
1451,0.965576,2.60872e-10,0.000642186,1.59762e-08,0.0156427,1.02855e-08,0.000134638,0,0,12.6666,0.719467,7.36074e-13,1.60479,312.125,0.599954,-0.796641,0.1,0.71488,0.913632,0.1,222.473
1452,0.965576,2.60872e-10,0.000642186,1.59762e-08,0.0156427,1.02855e-08,0.000134638,0,0,12.6666,0.719467,7.36074e-13,1.60479,312.125,0.599954,-0.796641,0.1,0.71488,0.913632,0.1,222.473
1453,0.965576,2.60872e-10,0.000642186,1.59762e-08,0.0156427,1.02855e-08,0.000134638,0,0,12.6666,0.719467,7.36074e-13,1.60479,312.125,0.599954,-0.796641,0.1,0.71488,0.913632,0.1,222.473
1454,0.965576,2.60872e-10,0.000642186,1.59762e-08,0.0156427,1.02855e-08,0.000134638,0,0,12.6666,0.719467,7.36074e-13,1.60479,312.125,0.599954,-0.796641,0.1,0.71488,0.913632,0.1,222.473
1455,0.965576,2.60872e-10,0.000642186,1.59762e-08,0.0156427,1.02855e-08,0.000134638,0,0,12.6666,0.719467,7.36074e-13,1.60479,312.125,0.599954,-0.796641,0.1,0.71488,0.913632,0.1,222.473
1456,0.972522,1.5596e-09,0.000485942,4.70953e-08,0.0186669,1.36709e-08,0.000269631,0,0,13.0516,0.619749,1.06482e-13,1.63157,330.343,0.599929,-0.753184,0.1,0.712458,0.931874,0.1,220.546
1457,0.972522,1.5596e-09,0.000485942,4.70953e-08,0.0186669,1.36709e-08,0.000269631,0,0,13.0516,0.619749,1.06482e-13,1.63157,330.343,0.599929,-0.753184,0.1,0.712458,0.931874,0.1,220.546
1458,0.961103,1.60871e-09,0.000348354,6.22982e-08,0.0140558,6.36274e-09,8.54397e-05,0,0,14.747,1.48983,1.45299e-13,1.35617,245.063,0.599934,-0.795176,0.1,0.772473,0.936766,0.1,224.576
1459,0.961103,1.60871e-09,0.000348354,6.22982e-08,0.0140558,6.36274e-09,8.54397e-05,0,0,14.747,1.48983,1.45299e-13,1.35617,245.063,0.599934,-0.795176,0.1,0.772473,0.936766,0.1,224.576
1460,0.961103,1.60871e-09,0.000348354,6.22982e-08,0.0140558,6.36274e-09,8.54397e-05,0,0,14.747,1.48983,1.45299e-13,1.35617,245.063,0.599934,-0.795176,0.1,0.772473,0.936766,0.1,224.576
1461,0.961103,1.60871e-09,0.000348354,6.22982e-08,0.0140558,6.36274e-09,8.54397e-05,0,0,14.747,1.48983,1.45299e-13,1.35617,245.063,0.599934,-0.795176,0.1,0.772473,0.936766,0.1,224.576
1462,0.961103,1.60871e-09,0.000348354,6.22982e-08,0.0140558,6.36274e-09,8.54397e-05,0,0,14.747,1.48983,1.45299e-13,1.35617,245.063,0.599934,-0.795176,0.1,0.772473,0.936766,0.1,224.576
1463,0.961103,1.60871e-09,0.000348354,6.22982e-08,0.0140558,6.36274e-09,8.54397e-05,0,0,14.747,1.48983,1.45299e-13,1.35617,245.063,0.599934,-0.795176,0.1,0.772473,0.936766,0.1,224.576
1464,0.961103,1.60871e-09,0.000348354,6.22982e-08,0.0140558,6.36274e-09,8.54397e-05,0,0,14.747,1.48983,1.45299e-13,1.35617,245.063,0.599934,-0.795176,0.1,0.772473,0.936766,0.1,224.576
1465,0.961103,1.60871e-09,0.000348354,6.22982e-08,0.0140558,6.36274e-09,8.54397e-05,0,0,14.747,1.48983,1.45299e-13,1.35617,245.063,0.599934,-0.795176,0.1,0.772473,0.936766,0.1,224.576
1466,0.961103,1.60871e-09,0.000348354,6.22982e-08,0.0140558,6.36274e-09,8.54397e-05,0,0,14.747,1.48983,1.45299e-13,1.35617,245.063,0.599934,-0.795176,0.1,0.772473,0.936766,0.1,224.576
1467,0.957263,4.87866e-10,0.000404532,9.23538e-08,0.0175298,2.13428e-09,0.000145666,0,0,14.9634,1.26608,5.0881e-14,1.34768,258.588,0.599906,-0.800148,0.1,0.807271,0.90656,0.1,226.387
1468,0.957263,4.87866e-10,0.000404532,9.23538e-08,0.0175298,2.13428e-09,0.000145666,0,0,14.9634,1.26608,5.0881e-14,1.34768,258.588,0.599906,-0.800148,0.1,0.807271,0.90656,0.1,226.387
1469,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1470,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1471,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1472,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1473,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1474,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1475,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1476,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1477,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1478,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1479,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1480,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1481,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1482,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1483,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1484,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1485,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1486,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1487,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1488,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1489,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1490,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1491,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1492,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1493,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1494,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1495,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1496,0.952537,9.32163e-10,0.000440353,2.18801e-08,0.0176382,2.96743e-09,0.00027725,0,0,16.5452,0.817677,2.65126e-14,1.291,300.452,0.599813,-0.80202,0.1,0.785685,0.914249,0.1,225.973
1497,0.960292,1.75962e-09,0.00071403,1.34946e-08,0.0113166,1.24455e-08,2.63927e-05,0,0,12.3137,1.08394,4.49627e-14,1.70634,289.603,0.59972,-0.817804,0.1,0.811088,0.962412,0.1,222.201
1498,0.960292,1.75962e-09,0.00071403,1.34946e-08,0.0113166,1.24455e-08,2.63927e-05,0,0,12.3137,1.08394,4.49627e-14,1.70634,289.603,0.59972,-0.817804,0.1,0.811088,0.962412,0.1,222.201
1499,0.960292,1.75962e-09,0.00071403,1.34946e-08,0.0113166,1.24455e-08,2.63927e-05,0,0,12.3137,1.08394,4.49627e-14,1.70634,289.603,0.59972,-0.817804,0.1,0.811088,0.962412,0.1,222.201
1500,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1501,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1502,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1503,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1504,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1505,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1506,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1507,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1508,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1509,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1510,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1511,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1512,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1513,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1514,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1515,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1516,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1517,0.956947,8.58636e-09,0.000432844,7.57355e-08,0.00797094,2.19075e-08,2.37526e-05,0,0,12.9957,1.62191,9.72829e-14,1.6165,372.98,0.599694,-0.829504,0.1,0.894842,0.928752,0.1,221.6
1518,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1519,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1520,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1521,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1522,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1523,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1524,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1525,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1526,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1527,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1528,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1529,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1530,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1531,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1532,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1533,0.969004,2.95881e-08,0.000479451,1.06613e-07,0.00282697,1.45823e-08,7.86153e-05,0,0,10.8362,1.65085,2.52798e-14,1.89663,367.615,0.599663,-0.820945,0.1,0.791747,0.912215,0.1,220.876
1534,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1535,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1536,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1537,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1538,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1539,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1540,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1541,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1542,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1543,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1544,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1545,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1546,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1547,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1548,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1549,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1550,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1551,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1552,0.957756,3.87935e-08,0.000388053,3.42007e-08,0.00330935,3.24812e-08,0.000352172,0,0,10.3365,1.90739,4.77802e-14,2.05887,286.464,0.599855,-0.795518,0.1,0.724802,0.911685,0.1,219.705
1553,0.968844,1.31756e-08,0.000376586,2.09139e-08,0.00190633,7.7776e-08,0.000471414,0,0,9.78193,1.92938,5.81282e-14,2.16161,289.546,0.599803,-0.798894,0.1,0.900006,0.906248,0.1,220.39
1554,0.968844,1.31756e-08,0.000376586,2.09139e-08,0.00190633,7.7776e-08,0.000471414,0,0,9.78193,1.92938,5.81282e-14,2.16161,289.546,0.599803,-0.798894,0.1,0.900006,0.906248,0.1,220.39
1555,0.968844,1.31756e-08,0.000376586,2.09139e-08,0.00190633,7.7776e-08,0.000471414,0,0,9.78193,1.92938,5.81282e-14,2.16161,289.546,0.599803,-0.798894,0.1,0.900006,0.906248,0.1,220.39
1556,0.968844,1.31756e-08,0.000376586,2.09139e-08,0.00190633,7.7776e-08,0.000471414,0,0,9.78193,1.92938,5.81282e-14,2.16161,289.546,0.599803,-0.798894,0.1,0.900006,0.906248,0.1,220.39
